,doc,entity,position,type
25546,19961107_174681.txt,tokyo,47;,LOCATION
25547,19961107_174721.txt,tokyo,60;,LOCATION
25548,19961107_174862.txt,tokyo,47;54;178;247;507;,LOCATION
25549,19961108_176124.txt,tokyo,59;,LOCATION
25550,19961108_176284.txt,tokyo,38;,LOCATION
25551,19961108_176304.txt,tokyo,49;,LOCATION
25552,19961108_176324.txt,tokyo,44;,LOCATION
25553,19961108_176344.txt,tokyo,56;,LOCATION
25554,19961108_176364.txt,tokyo,49;,LOCATION
25555,19961108_176384.txt,tokyo,47;,LOCATION
25556,19961108_176404.txt,tokyo,47;,LOCATION
25557,19961108_176424.txt,tokyo,45;,LOCATION
25558,19961108_176444.txt,tokyo,39;,LOCATION
25559,19961108_176464.txt,tokyo,49;,LOCATION
25560,19961108_176484.txt,tokyo,44;,LOCATION
25561,19961108_176504.txt,tokyo,43;,LOCATION
25562,19961108_176524.txt,tokyo,8;42;405;,LOCATION
25563,19961108_176544.txt,tokyo,49;,LOCATION
25564,19961108_176564.txt,tokyo,45;,LOCATION
25565,19961108_176584.txt,tokyo,45;,LOCATION
25566,19961108_176604.txt,tokyo,45;,LOCATION
25567,19961108_176624.txt,tokyo,35;,LOCATION
25568,19961108_176644.txt,tokyo,47;,LOCATION
25569,19961108_176704.txt,tokyo,49;,LOCATION
25570,19961108_176724.txt,tokyo,55;411;,LOCATION
25571,19961108_176744.txt,tokyo,40;,LOCATION
25572,19961108_176765.txt,tokyo,57;,LOCATION
25573,19961111_179896.txt,tokyo,1426;,LOCATION
25574,19961111_180156.txt,tokyo,39;334;,LOCATION
25575,19961111_180717.txt,tokyo,390;,LOCATION
25576,19961111_181157.txt,tokyo,8;54;668;1284;1583;,LOCATION
25577,19961111_181176.txt,tokyo,8;61;78;621;,LOCATION
25578,19961111_181177.txt,tokyo,38;,LOCATION
25579,19961111_181197.txt,tokyo,53;,LOCATION
25580,19961111_181237.txt,tokyo,46;,LOCATION
25581,19961111_181257.txt,tokyo,35;,LOCATION
25582,19961111_181277.txt,tokyo,44;,LOCATION
25583,19961111_181297.txt,tokyo,44;,LOCATION
25584,19961111_181317.txt,tokyo,41;,LOCATION
25585,19961111_181337.txt,tokyo,38;,LOCATION
25586,19961111_181357.txt,tokyo,46;,LOCATION
25587,19961111_181437.txt,tokyo,60;220;,LOCATION
25588,19961111_181457.txt,tokyo,49;,LOCATION
25589,19961112_182439.txt,tokyo,41;351;,LOCATION
25590,19961112_184300.txt,tokyo,39;,LOCATION
25591,19961112_184320.txt,tokyo,50;,LOCATION
25592,19961112_184340.txt,tokyo,45;,LOCATION
25593,19961112_184360.txt,tokyo,47;,LOCATION
25594,19961112_184380.txt,tokyo,37;,LOCATION
25595,19961112_184400.txt,tokyo,44;,LOCATION
25596,19961112_184420.txt,tokyo,39;,LOCATION
25597,19961112_184440.txt,tokyo,38;,LOCATION
25598,19961112_184460.txt,tokyo,44;,LOCATION
25599,19961112_184500.txt,tokyo,46;,LOCATION
25600,19961112_184519.txt,tokyo,38;,LOCATION
25601,19961112_184520.txt,tokyo,43;,LOCATION
25602,19961112_184600.txt,tokyo,45;,LOCATION
25603,19961112_184620.txt,tokyo,48;,LOCATION
25604,19961113_184824.txt,tokyo,3262;,LOCATION
25605,19961113_187344.txt,tokyo,302;1338;,LOCATION
25606,19961113_187385.txt,tokyo,50;,LOCATION
25607,19961113_187425.txt,tokyo,8;60;77;,LOCATION
25608,19961113_187445.txt,tokyo,38;,LOCATION
25609,19961113_187485.txt,tokyo,47;,LOCATION
25610,19961113_187525.txt,tokyo,46;,LOCATION
25611,19961113_187545.txt,tokyo,39;,LOCATION
25612,19961113_187565.txt,tokyo,38;,LOCATION
25613,19961113_187585.txt,tokyo,44;,LOCATION
25614,19961113_187605.txt,tokyo,47;,LOCATION
25615,19961113_187645.txt,tokyo,44;,LOCATION
25616,19961113_187725.txt,tokyo,41;,LOCATION
25617,19961113_187745.txt,tokyo,60;,LOCATION
25618,19961113_187865.txt,tokyo,3840;,LOCATION
25619,19961122_211581.txt,tokyo,46;,LOCATION
25620,19961210_247980.txt,tokyo,52;,LOCATION
25621,19961213_256400.txt,tokyo,52;,LOCATION
25622,19970121_322561.txt,tokyo,920;1110;1632;,LOCATION
25623,19970123_329400.txt,tokyo,44;,LOCATION
25624,19970219_389624.txt,tokyo,59;,LOCATION
25625,19970220_392385.txt,tokyo,84;462;482;,LOCATION
25626,19970228_412075.txt,tokyo,60;,LOCATION
25627,19970327_473450.txt,tokyo,57;,LOCATION
25628,19970329_475276.txt,tokyo,55;603;,LOCATION
25629,19970403_486283.txt,tokyo,57;,LOCATION
25630,19970407_491527.txt,tokyo,775;,LOCATION
25631,19970411_502766.txt,tokyo,521;,LOCATION
25632,19970411_504187.txt,tokyo,1723;,LOCATION
25633,19970417_519154.txt,tokyo,42;,LOCATION
25634,19970422_527979.txt,tokyo,60;1639;,LOCATION
25635,19970425_538467.txt,tokyo,1469;,LOCATION
25636,19970425_541088.txt,tokyo,55;,LOCATION
25637,19970507_568112.txt,tokyo,58;1197;,LOCATION
25638,19970509_573648.txt,tokyo,52;,LOCATION
25639,19970509_573708.txt,tokyo,58;122;484;,LOCATION
25640,19970515_588611.txt,tokyo,38;,LOCATION
25641,19970521_603432.txt,tokyo,47;,LOCATION
25642,19970522_606867.txt,tokyo,44;,LOCATION
25643,19970526_613835.txt,tokyo,59;3539;,LOCATION
25644,19970526_615479.txt,tokyo,51;,LOCATION
25645,19970529_625005.txt,tokyo,36;,LOCATION
25646,19970529_625146.txt,tokyo,46;,LOCATION
25647,19970530_628262.txt,tokyo,43;,LOCATION
25648,19970611_652619.txt,tokyo,1949;,LOCATION
25649,19970612_658253.txt,tokyo,52;,LOCATION
25650,19970717_737759.txt,tokyo,42;,LOCATION
25651,19970731_769636.txt,tokyo,399;,LOCATION
25652,19970803_774604.txt,tokyo,60;,LOCATION
25653,19960821_6428.txt,toledo,305;388;532;,LOCATION
25654,19960827_16790.txt,toledo,305;398;547;,LOCATION
25655,19961008_102688.txt,toledo,6;132;350;,LOCATION
25656,19961014_113770.txt,toledo,1975;,LOCATION
25657,19961014_113830.txt,toledo,882;,LOCATION
25658,19961016_121165.txt,toledo,47;,LOCATION
25659,19961022_134483.txt,toledo,38;,LOCATION
25660,19961023_138097.txt,toledo,515;,LOCATION
25661,19961024_140093.txt,toledo,229;460;626;,LOCATION
25662,19961104_163929.txt,toledo,295;383;542;,LOCATION
25663,19960903_29511.txt,tonga,1940;,LOCATION
25664,19961021_130518.txt,tonle sap,503;,LOCATION
25665,19960821_5006.txt,toronto,1950;,LOCATION
25666,19960821_5508.txt,toronto,47;1089;,LOCATION
25667,19960821_6828.txt,toronto,50;639;,LOCATION
25668,19960822_8190.txt,toronto,44;532;,LOCATION
25669,19960822_8650.txt,toronto,52;969;,LOCATION
25670,19960822_8651.txt,toronto,787;,LOCATION
25671,19960823_10655.txt,toronto,1158;,LOCATION
25672,19960825_13009.txt,toronto,68;,LOCATION
25673,19960825_13029.txt,toronto,2651;,LOCATION
25674,19960826_13813.txt,toronto,60;,LOCATION
25675,19960827_15912.txt,toronto,429;,LOCATION
25676,19960828_18591.txt,toronto,57;,LOCATION
25677,19960828_20019.txt,toronto,57;1460;,LOCATION
25678,19960829_21065.txt,toronto,1261;,LOCATION
25679,19960830_23608.txt,toronto,663;,LOCATION
25680,19960903_28697.txt,toronto,49;751;,LOCATION
25681,19960904_31483.txt,toronto,46;599;1342;,LOCATION
25682,19960905_33954.txt,toronto,52;2174;,LOCATION
25683,19960905_33974.txt,toronto,40;370;,LOCATION
25684,19960906_36681.txt,toronto,354;762;,LOCATION
25685,19960906_36779.txt,toronto,2182;,LOCATION
25686,19960910_43364.txt,toronto,3205;,LOCATION
25687,19960910_43383.txt,toronto,51;870;,LOCATION
25688,19960911_45297.txt,toronto,50;387;,LOCATION
25689,19960911_45793.txt,toronto,1017;,LOCATION
25690,19960912_48854.txt,toronto,61;,LOCATION
25691,19960912_50451.txt,toronto,47;2016;,LOCATION
25692,19960913_51696.txt,toronto,2182;,LOCATION
25693,19960913_51716.txt,toronto,1020;,LOCATION
25694,19960914_53906.txt,toronto,65;205;,LOCATION
25695,19960915_54387.txt,toronto,64;232;363;1269;,LOCATION
25696,19960916_55156.txt,toronto,60;211;,LOCATION
25697,19960918_60322.txt,toronto,51;365;,LOCATION
25698,19960918_60642.txt,toronto,49;180;,LOCATION
25699,19960918_60662.txt,toronto,257;,LOCATION
25700,19960918_60881.txt,toronto,1174;,LOCATION
25701,19960919_63518.txt,toronto,4742;,LOCATION
25702,19960919_63716.txt,toronto,63;,LOCATION
25703,19960919_65598.txt,toronto,3727;,LOCATION
25704,19960920_66168.txt,toronto,2147;,LOCATION
25705,19960920_66426.txt,toronto,470;,LOCATION
25706,19960920_68068.txt,toronto,57;,LOCATION
25707,19960923_69573.txt,toronto,3096;,LOCATION
25708,19960923_69613.txt,toronto,346;825;,LOCATION
25709,19960923_69989.txt,toronto,9;,LOCATION
25710,19960924_71985.txt,toronto,9;60;517;689;1445;1944;2351;,LOCATION
25711,19960925_74421.txt,toronto,468;,LOCATION
25712,19960925_74441.txt,toronto,437;,LOCATION
25713,19960925_74501.txt,toronto,516;,LOCATION
25714,19960925_74857.txt,toronto,60;,LOCATION
25715,19960926_77500.txt,toronto,61;,LOCATION
25716,19960926_77839.txt,toronto,352;847;,LOCATION
25717,19960926_78017.txt,toronto,50;1066;,LOCATION
25718,19960926_79300.txt,toronto,42;386;1406;,LOCATION
25719,19960927_80559.txt,toronto,350;841;,LOCATION
25720,19960927_80637.txt,toronto,49;332;419;,LOCATION
25721,19960930_84228.txt,toronto,481;516;,LOCATION
25722,19961001_87804.txt,toronto,65;2273;,LOCATION
25723,19961001_89526.txt,toronto,56;,LOCATION
25724,19961002_91660.txt,toronto,1716;,LOCATION
25725,19961003_92763.txt,toronto,55;2130;3943;4325;,LOCATION
25726,19961004_96883.txt,toronto,64;499;1014;,LOCATION
25727,19961006_98397.txt,toronto,3221;3326;,LOCATION
25728,19961008_101808.txt,toronto,1235;,LOCATION
25729,19961009_104416.txt,toronto,887;1770;,LOCATION
25730,19961010_107216.txt,toronto,58;,LOCATION
25731,19961010_107636.txt,toronto,57;,LOCATION
25732,19961010_108778.txt,toronto,45;1550;,LOCATION
25733,19961010_109298.txt,toronto,789;,LOCATION
25734,19961011_110025.txt,toronto,53;508;1593;,LOCATION
25735,19961011_111025.txt,toronto,1101;,LOCATION
25736,19961012_112472.txt,toronto,54;725;,LOCATION
25737,19961014_114370.txt,toronto,1932;2042;,LOCATION
25738,19961015_115849.txt,toronto,53;495;,LOCATION
25739,19961016_119563.txt,toronto,211;,LOCATION
25740,19961016_120303.txt,toronto,3486;,LOCATION
25741,19961016_121085.txt,toronto,44;334;569;,LOCATION
25742,19961017_122281.txt,toronto,958;,LOCATION
25743,19961017_124282.txt,toronto,370;,LOCATION
25744,19961018_125596.txt,toronto,2195;,LOCATION
25745,19961018_125616.txt,toronto,43;395;1641;,LOCATION
25746,19961018_126235.txt,toronto,1953;,LOCATION
25747,19961018_127157.txt,toronto,52;226;,LOCATION
25748,19961021_130097.txt,toronto,43;96;2123;,LOCATION
25749,19961022_134303.txt,toronto,42;383;,LOCATION
25750,19961023_135716.txt,toronto,1046;,LOCATION
25751,19961023_135814.txt,toronto,497;,LOCATION
25752,19961023_137517.txt,toronto,519;,LOCATION
25753,19961024_139013.txt,toronto,57;,LOCATION
25754,19961024_139113.txt,toronto,452;,LOCATION
25755,19961024_139133.txt,toronto,422;,LOCATION
25756,19961025_142643.txt,toronto,772;,LOCATION
25757,19961025_142703.txt,toronto,322;,LOCATION
25758,19961025_144061.txt,toronto,48;335;,LOCATION
25759,19961028_146496.txt,toronto,404;,LOCATION
25760,19961030_152399.txt,toronto,48;329;,LOCATION
25761,19961030_152958.txt,toronto,9;55;513;692;,LOCATION
25762,19961030_154120.txt,toronto,425;,LOCATION
25763,19961031_155648.txt,toronto,336;,LOCATION
25764,19961031_157088.txt,toronto,1846;,LOCATION
25765,19961101_158989.txt,toronto,43;462;,LOCATION
25766,19961101_160369.txt,toronto,217;,LOCATION
25767,19961102_161686.txt,toronto,438;,LOCATION
25768,19961103_162429.txt,toronto,1320;,LOCATION
25769,19961104_163789.txt,toronto,709;,LOCATION
25770,19961105_165360.txt,toronto,849;,LOCATION
25771,19961105_166037.txt,toronto,175;,LOCATION
25772,19961106_168498.txt,toronto,59;424;1639;,LOCATION
25773,19961106_168937.txt,toronto,972;,LOCATION
25774,19961106_170338.txt,toronto,1941;,LOCATION
25775,19961107_172238.txt,toronto,9;,LOCATION
25776,19961108_175065.txt,toronto,326;,LOCATION
25777,19961108_175085.txt,toronto,339;,LOCATION
25778,19961108_177505.txt,toronto,965;,LOCATION
25779,19961111_178937.txt,toronto,9;60;79;648;700;1750;,LOCATION
25780,19961111_180597.txt,toronto,990;,LOCATION
25781,19961113_184924.txt,toronto,46;478;,LOCATION
25782,19961113_185724.txt,toronto,9;,LOCATION
25783,19961113_186945.txt,toronto,48;193;213;,LOCATION
25784,19970101_282857.txt,toronto,2044;,LOCATION
25785,19970121_320420.txt,toronto,397;,LOCATION
25786,19970609_646051.txt,toronto,38;330;,LOCATION
25787,19970609_646451.txt,toronto,44;225;769;,LOCATION
25788,19970612_655571.txt,toronto,66;131;334;,LOCATION
25789,19970725_756382.txt,toronto,49;1303;,LOCATION
25790,19961009_105356.txt,trinidad and tobago,1895;,LOCATION
25791,19961019_128429.txt,trinidad and tobago,3734;,LOCATION
25792,19960824_12630.txt,trinidad,421;,LOCATION
25793,19960916_55788.txt,trinidad,1245;,LOCATION
25794,19960927_81251.txt,trinidad,358;,LOCATION
25795,19961009_105356.txt,trinidad,1895;,LOCATION
25796,19961019_128429.txt,trinidad,3734;,LOCATION
25797,19961029_150514.txt,trinidad,4025;,LOCATION
25798,19960902_27844.txt,tripoli,452;,LOCATION
25799,19960919_65314.txt,tripoli,1497;2383;,LOCATION
25800,19960919_66020.txt,tripoli,1891;,LOCATION
25801,19960827_17488.txt,tucson,1057;,LOCATION
25802,19960927_80498.txt,tucson,1280;,LOCATION
25803,19961105_165519.txt,tucson,30;,LOCATION
25804,19960828_18750.txt,tulsa,417;,LOCATION
25805,19960830_23648.txt,tulsa,45;,LOCATION
25806,19960904_32217.txt,tulsa,370;,LOCATION
25807,19960927_80498.txt,tulsa,1148;,LOCATION
25808,19961007_99889.txt,tulsa,5953;,LOCATION
25809,19961011_111577.txt,tulsa,9732;,LOCATION
25810,19961023_136054.txt,tulsa,29;,LOCATION
25811,19961031_157610.txt,tulsa,35;,LOCATION
25812,19960820_3600.txt,tunis,20;45;109;,LOCATION
25813,19960820_4040.txt,tunis,62;,LOCATION
25814,19960821_6788.txt,tunis,10;43;64;,LOCATION
25815,19960821_7468.txt,tunis,43;,LOCATION
25816,19960823_12458.txt,tunis,43;,LOCATION
25817,19960828_19612.txt,tunis,2017;,LOCATION
25818,19960830_24322.txt,tunis,10;48;69;,LOCATION
25819,19960904_32983.txt,tunis,10;43;64;336;,LOCATION
25820,19960904_33024.txt,tunis,48;503;529;,LOCATION
25821,19960905_34965.txt,tunis,10;45;66;,LOCATION
25822,19960909_41796.txt,tunis,45;,LOCATION
25823,19960916_55176.txt,tunis,60;,LOCATION
25824,19960919_65980.txt,tunis,44;,LOCATION
25825,19960921_68787.txt,tunis,60;,LOCATION
25826,19961005_98189.txt,tunis,42;,LOCATION
25827,19961007_101353.txt,tunis,42;272;,LOCATION
25828,19961008_103471.txt,tunis,59;492;,LOCATION
25829,19961008_104092.txt,tunis,42;,LOCATION
25830,19961009_106157.txt,tunis,53;505;,LOCATION
25831,19961015_118068.txt,tunis,55;533;1110;,LOCATION
25832,19960820_3080.txt,tunisia,71;,LOCATION
25833,19960820_3600.txt,tunisia,1;284;,LOCATION
25834,19960820_4040.txt,tunisia,1;,LOCATION
25835,19960821_6788.txt,tunisia,1;,LOCATION
25836,19960821_7468.txt,tunisia,1;25;,LOCATION
25837,19960823_12458.txt,tunisia,1;25;327;,LOCATION
25838,19960830_24322.txt,tunisia,1;,LOCATION
25839,19960904_32983.txt,tunisia,1;,LOCATION
25840,19960904_33024.txt,tunisia,1;10;,LOCATION
25841,19960905_34965.txt,tunisia,1;,LOCATION
25842,19960906_36859.txt,tunisia,339;,LOCATION
25843,19960907_39258.txt,tunisia,540;,LOCATION
25844,19960908_39530.txt,tunisia,260;499;,LOCATION
25845,19960909_41796.txt,tunisia,1;10;62;,LOCATION
25846,19960909_42456.txt,tunisia,536;696;,LOCATION
25847,19960916_55176.txt,tunisia,1;,LOCATION
25848,19960919_65980.txt,tunisia,1;25;430;,LOCATION
25849,19960921_68787.txt,tunisia,1;51;451;626;,LOCATION
25850,19961001_87703.txt,tunisia,2455;,LOCATION
25851,19961004_95668.txt,tunisia,590;,LOCATION
25852,19961005_98189.txt,tunisia,1;25;421;,LOCATION
25853,19961007_101353.txt,tunisia,1;25;,LOCATION
25854,19961008_103471.txt,tunisia,1;19;76;,LOCATION
25855,19961008_104092.txt,tunisia,1;25;,LOCATION
25856,19961009_104276.txt,tunisia,1825;2035;,LOCATION
25857,19961009_105636.txt,tunisia,1722;,LOCATION
25858,19961009_106157.txt,tunisia,1;,LOCATION
25859,19961014_115724.txt,tunisia,344;,LOCATION
25860,19961015_118068.txt,tunisia,1;46;77;200;,LOCATION
25861,19961031_156108.txt,tunisia,1024;,LOCATION
25862,19961101_160829.txt,tunisia,2609;,LOCATION
25863,19961112_181959.txt,tunisia,2809;,LOCATION
25864,19970211_369560.txt,tunisia,2945;,LOCATION
25865,19970627_692555.txt,tunisia,1803;,LOCATION
25866,19960821_6768.txt,turkey,1;,LOCATION
25867,19960821_7268.txt,turkey,923;,LOCATION
25868,19960822_8109.txt,turkey,368;,LOCATION
25869,19960822_8330.txt,turkey,1996;2005;,LOCATION
25870,19960822_8591.txt,turkey,1347;,LOCATION
25871,19960822_9471.txt,turkey,1;,LOCATION
25872,19960823_11431.txt,turkey,1125;,LOCATION
25873,19960823_12016.txt,turkey,571;,LOCATION
25874,19960826_14973.txt,turkey,1;86;1951;1997;,LOCATION
25875,19960826_15456.txt,turkey,1;9;,LOCATION
25876,19960827_17388.txt,turkey,1;9;70;,LOCATION
25877,19960827_17949.txt,turkey,660;,LOCATION
25878,19960828_18390.txt,turkey,1;68;1558;1604;,LOCATION
25879,19960828_19612.txt,turkey,1971;,LOCATION
25880,19960828_19879.txt,turkey,1;,LOCATION
25881,19960829_22439.txt,turkey,5813;,LOCATION
25882,19960829_22540.txt,turkey,1;555;,LOCATION
25883,19960831_25840.txt,turkey,3330;,LOCATION
25884,19960831_25900.txt,turkey,425;,LOCATION
25885,19960831_26019.txt,turkey,1;,LOCATION
25886,19960902_26868.txt,turkey,1028;,LOCATION
25887,19960902_27344.txt,turkey,1;,LOCATION
25888,19960902_28369.txt,turkey,1;24;400;1396;1528;,LOCATION
25889,19960904_32039.txt,turkey,1767;,LOCATION
25890,19960904_32058.txt,turkey,2740;,LOCATION
25891,19960905_33753.txt,turkey,1;,LOCATION
25892,19960905_36215.txt,turkey,1;80;475;1278;1466;,LOCATION
25893,19960906_37318.txt,turkey,277;536;860;,LOCATION
25894,19960906_38361.txt,turkey,1;,LOCATION
25895,19960908_39830.txt,turkey,1;84;479;692;1109;1511;1809;,LOCATION
25896,19960908_39850.txt,turkey,355;,LOCATION
25897,19960908_39909.txt,turkey,122;248;466;631;,LOCATION
25898,19960908_39930.txt,turkey,46;201;651;1000;,LOCATION
25899,19960909_41295.txt,turkey,96;775;952;,LOCATION
25900,19960909_42096.txt,turkey,5;100;1040;1280;,LOCATION
25901,19960909_42456.txt,turkey,940;,LOCATION
25902,19960910_42848.txt,turkey,13725;44040;,LOCATION
25903,19960910_44505.txt,turkey,1;,LOCATION
25904,19960911_47367.txt,turkey,1;,LOCATION
25905,19960911_47689.txt,turkey,1439;,LOCATION
25906,19960911_48030.txt,turkey,692;1362;,LOCATION
25907,19960912_49552.txt,turkey,584;,LOCATION
25908,19960913_52290.txt,turkey,5812;,LOCATION
25909,19960914_54085.txt,turkey,2492;,LOCATION
25910,19960916_55275.txt,turkey,1111;,LOCATION
25911,19960917_58404.txt,turkey,643;,LOCATION
25912,19960917_59283.txt,turkey,2861;,LOCATION
25913,19960917_59987.txt,turkey,1642;2941;3309;,LOCATION
25914,19960918_61797.txt,turkey,3373;,LOCATION
25915,19960918_62965.txt,turkey,1;155;2980;,LOCATION
25916,19960919_64290.txt,turkey,1;,LOCATION
25917,19960919_64508.txt,turkey,1613;,LOCATION
25918,19960919_64648.txt,turkey,1;,LOCATION
25919,19960920_67081.txt,turkey,1;86;1662;,LOCATION
25920,19960920_67281.txt,turkey,1255;,LOCATION
25921,19960921_68807.txt,turkey,1;9;75;1131;1353;2132;2482;,LOCATION
25922,19960922_69333.txt,turkey,1;65;157;276;826;1581;1864;2092;2228;,LOCATION
25923,19960922_69354.txt,turkey,1;88;678;874;1016;1555;3357;,LOCATION
25924,19960922_69374.txt,turkey,1;9;532;938;1850;1872;1984;2148;2172;2571;2885;,LOCATION
25925,19960923_70465.txt,turkey,6;93;195;1046;1537;1692;2120;2369;3297;3391;3601;,LOCATION
25926,19960923_71127.txt,turkey,1;70;,LOCATION
25927,19960923_71147.txt,turkey,1;9;95;604;891;1223;2099;2385;2410;2506;2614;3082;3130;3360;,LOCATION
25928,19960924_71905.txt,turkey,1;613;,LOCATION
25929,19960924_72802.txt,turkey,1;70;127;447;616;850;918;1109;1262;,LOCATION
25930,19960925_75617.txt,turkey,620;,LOCATION
25931,19960925_76418.txt,turkey,1;,LOCATION
25932,19960925_76438.txt,turkey,1;24;845;1007;,LOCATION
25933,19960925_76458.txt,turkey,63;,LOCATION
25934,19960925_77242.txt,turkey,1;94;684;1219;1950;2548;,LOCATION
25935,19960927_80478.txt,turkey,1;9;74;776;859;983;1176;,LOCATION
25936,19960929_83991.txt,turkey,1737;,LOCATION
25937,19961002_90544.txt,turkey,3536;,LOCATION
25938,19961002_92003.txt,turkey,1;9;74;456;635;763;,LOCATION
25939,19961003_93060.txt,turkey,1;71;,LOCATION
25940,19961003_94698.txt,turkey,1;,LOCATION
25941,19961003_95445.txt,turkey,1;,LOCATION
25942,19961005_98169.txt,turkey,988;,LOCATION
25943,19961007_100732.txt,turkey,1;71;601;,LOCATION
25944,19961007_98944.txt,turkey,42;159;,LOCATION
25945,19961008_102068.txt,turkey,1577;1704;2327;2434;2865;,LOCATION
25946,19961009_104316.txt,turkey,28;81;,LOCATION
25947,19961010_108177.txt,turkey,1;91;2590;,LOCATION
25948,19961014_115684.txt,turkey,1;1686;1929;,LOCATION
25949,19961015_117066.txt,turkey,1;,LOCATION
25950,19961015_118328.txt,turkey,1;,LOCATION
25951,19961016_120823.txt,turkey,1263;,LOCATION
25952,19961016_121425.txt,turkey,1;9;76;731;,LOCATION
25953,19961017_124702.txt,turkey,1;1045;,LOCATION
25954,19961017_124722.txt,turkey,1;,LOCATION
25955,19961018_127517.txt,turkey,1;104;338;515;1342;1729;,LOCATION
25956,19961018_127797.txt,turkey,1;1646;1946;,LOCATION
25957,19961020_129203.txt,turkey,1332;1390;2186;,LOCATION
25958,19961020_129243.txt,turkey,1;94;1401;1607;1987;,LOCATION
25959,19961020_129263.txt,turkey,1;45;60;164;,LOCATION
25960,19961021_130298.txt,turkey,460;,LOCATION
25961,19961021_131439.txt,turkey,1;,LOCATION
25962,19961022_134703.txt,turkey,1;838;,LOCATION
25963,19961024_139053.txt,turkey,948;,LOCATION
25964,19961024_141513.txt,turkey,1;9;864;1630;,LOCATION
25965,19961025_143560.txt,turkey,1;1183;,LOCATION
25966,19961025_144462.txt,turkey,1;938;,LOCATION
25967,19961025_144482.txt,turkey,1;583;808;,LOCATION
25968,19961026_145689.txt,turkey,1580;,LOCATION
25969,19961027_146432.txt,turkey,406;,LOCATION
25970,19961028_147035.txt,turkey,22;549;,LOCATION
25971,19961029_150474.txt,turkey,1054;,LOCATION
25972,19961030_152758.txt,turkey,994;,LOCATION
25973,19961030_154560.txt,turkey,512;,LOCATION
25974,19961031_156728.txt,turkey,1;,LOCATION
25975,19961031_156748.txt,turkey,1;,LOCATION
25976,19961031_157128.txt,turkey,597;,LOCATION
25977,19961031_157830.txt,turkey,1;576;650;732;,LOCATION
25978,19961031_157970.txt,turkey,2710;2917;,LOCATION
25979,19961101_160709.txt,turkey,1;,LOCATION
25980,19961101_161531.txt,turkey,1;9;79;,LOCATION
25981,19961104_163049.txt,turkey,962;,LOCATION
25982,19961104_164489.txt,turkey,3074;,LOCATION
25983,19961104_164869.txt,turkey,1;,LOCATION
25984,19961105_166557.txt,turkey,1;,LOCATION
25985,19961105_166657.txt,turkey,2342;,LOCATION
25986,19961105_167459.txt,turkey,1;101;1744;2250;2322;2617;3215;,LOCATION
25987,19961105_168320.txt,turkey,1706;,LOCATION
25988,19961106_169678.txt,turkey,1;9;77;,LOCATION
25989,19961106_170478.txt,turkey,808;,LOCATION
25990,19961106_170578.txt,turkey,805;1082;1125;,LOCATION
25991,19961106_170698.txt,turkey,4239;,LOCATION
25992,19961106_171019.txt,turkey,2395;,LOCATION
25993,19961107_172358.txt,turkey,10161;,LOCATION
25994,19961107_173879.txt,turkey,1;,LOCATION
25995,19961107_173900.txt,turkey,565;1579;1787;,LOCATION
25996,19961107_174140.txt,turkey,30;216;,LOCATION
25997,19961108_176785.txt,turkey,1;67;1394;1878;,LOCATION
25998,19961108_176805.txt,turkey,1;78;,LOCATION
25999,19961108_176825.txt,turkey,1;9;222;674;,LOCATION
26000,19961108_176845.txt,turkey,1;,LOCATION
26001,19961111_179656.txt,turkey,533;,LOCATION
26002,19961111_180236.txt,turkey,1;,LOCATION
26003,19961112_182499.txt,turkey,1;91;1926;,LOCATION
26004,19961113_186965.txt,turkey,1;281;,LOCATION
26005,19961113_187125.txt,turkey,3558;,LOCATION
26006,19961118_198681.txt,turkey,1;24;1184;,LOCATION
26007,19961125_214245.txt,turkey,1;,LOCATION
26008,19961219_268288.txt,turkey,2444;2694;,LOCATION
26009,19970301_413051.txt,turkey,22;109;194;464;692;1167;,LOCATION
26010,19970317_447953.txt,turkey,1;,LOCATION
26011,19970319_454991.txt,turkey,1;24;505;869;,LOCATION
26012,19970403_486423.txt,turkey,1;24;579;733;820;1032;1237;,LOCATION
26013,19970601_629301.txt,turkey,1;91;643;2381;2862;,LOCATION
26014,19960820_3280.txt,turkmenistan,757;,LOCATION
26015,19961015_118047.txt,turkmenistan,2980;,LOCATION
26016,19961022_133202.txt,turkmenistan,724;1176;1584;,LOCATION
26017,19970430_550370.txt,turkmenistan,2848;,LOCATION
26018,19960912_49116.txt,turks and caicos islands,2739;,LOCATION
26019,19960903_29511.txt,tuvalu,1947;,LOCATION
26020,19961025_143080.txt,tuvalu,1;26;837;,LOCATION
26021,19960922_69354.txt,tuzel,368;614;,LOCATION
26022,19960904_31523.txt,uganda,2869;,LOCATION
26023,19960930_84704.txt,uganda,1330;,LOCATION
26024,19961007_99365.txt,uganda,1;2305;2702;,LOCATION
26025,19961008_101788.txt,uganda,1965;,LOCATION
26026,19961008_102048.txt,uganda,323;,LOCATION
26027,19961009_104816.txt,uganda,1263;,LOCATION
26028,19961015_116546.txt,uganda,389;1456;,LOCATION
26029,19961017_123060.txt,uganda,562;1067;,LOCATION
26030,19961023_137897.txt,uganda,285;,LOCATION
26031,19961025_143100.txt,uganda,2674;,LOCATION
26032,19961028_148377.txt,uganda,1559;,LOCATION
26033,19961030_153939.txt,uganda,579;,LOCATION
26034,19961102_161786.txt,uganda,496;,LOCATION
26035,19961104_163269.txt,uganda,5086;,LOCATION
